113 137 15994 8139 1148 314 58 137 15994 1148 14 2774 768 1274 216 328 9 199 24773 1508,1,122262
5 6965 5725 1 282 8 3751 6 1351 1220 481 4034 6058 6 716 2505 1646 3354 6 716,1,13882
81 6 1274 126 557 81 2139 557 81 2163 2621 942 1021 407 2960 1010 339 375 4406 5318,1,34079
461 26 165 63 2 9 13 39 126 461 26 165 2 9 39 84 3002 4460 3 348,1,251988
8 756 141 77 88 218 82 391 2 533 68 8 463 24 14 24 96 672 141 100,1,4163
2516 2 4 5 13 5582 6 1015 877 5 1807 13 5582 108 251 440 313 303 268 8823,1,250490
5 282 46 1 2814 46 50 1073 24780 969 537 1 20 94 375 46 6 50 136 265,1,18399
15 793 21 1008 1415 120 1 12 1 43 10167 7 53 1606 15 8472 53 15 2524 7,1,114260
5820 282 1988 48 19 2245 552 360 292 19 2895 4977 669 282 46 6 1548 314 282 48,1,8128
40 8768 147 241 1257 256 1 126 2 313 548 181 501 1 198 22 147 90 40 8768,1,817
2756 1943 25 552 1789 25 2756 4366 154 88 720 15497 2756 4366 439 45 25 74 975 1091,1,34525
147 355 55 2 313 548 496 12 533 71 241 143 493 2472 95 40 966 147 55 35,1,51215
755 1 465 243 25 113 61 2886 2886 127 800 3035 254 19 1429 24 825 24783 127 314,1,61633
100 333 323 58 323 64 100 333 1 352 30 2610 7584 356 19 82 85 73 113 884,1,150207
584 224 23 78 65 24 73 1324 65 78 24 73 3035 178 1087 6 33 1333 1138 480,1,12580
2 4 629 9 161 2809 5 59 1476 134 9 161 2809 59 48 700 42 59 5 2,1,11005
91 225 161 679 3193 47 402 70 8125 301 730 14528 225 58 1015 557 4048 91 225 1015,1,13167
251 1079 88 97 166 453 1958 777 1610 5 227 2581 5 1079 3070 251 1079 251 1079 45,1,4340
263 24798 3856 183 2 4 2654 557 2075 2410 1493 607 5 1220 44 1179 869 181 8967 69,1,135887
2502 4136 14 3925 194 1178 4322 779 294 3925 1660 350 2403 194 142 14 1178 1660 2403 350,1,19242
427 3604 1109 280 214 2291 138 713 483 867 2 4 3848 2291 815 1692 359 1177 897 85,1,111462
14 201 125 237 910 42 658 4947 685 64 389 24 1073 2205 2205 14 1876 436 125 688,1,140790
842 2338 842 1372 176 1372 676 2191 188 1738 2338 842 8352 842 676 2524 276 2985 2737 3487,1,77639
243 103 6 13 3484 105 2700 4 123 442 77 105 77 1061 442 77 27 5 4 6,1,23053
1138 386 50 76 74 127 2775 58 2456 824 50 1170 76 74 479 824 447 2 4 6197,1,118158
3745 3031 2050 7257 5587 127 2 4 20 1325 3031 94 49 50 1967 3031 38 175 2050 7257,1,132966
30 570 812 374 2486 9 8 80 9 95 60 2438 73 3 205 24807 125 4323 92 94,1,46009
5727 317 3607 108 400 532 163 139 12250 79 217 232 950 124 914 400 708 3607 2 4,1,3160
30 122 221 1 405 12 1 43 26 24810 2344 53 15 1144 53 15 24811 1927 15 86,1,11925
1567 178 607 31 3769 3 3769 226 142 394 2004 1481 3824 24813 83 582 1481 717 3 24814,1,168815
66 7 6317 61 1157 66 7 6317 110 149 51 425 1157 80 3000 166 428 103 777 642,1,6395
1173 2958 157 1281 2 4 1704 1103 1015 3280 211 24817 6741 2429 14 1704 270 2 4 154,1,25425
358 728 2419 17 18 192 358 728 2419 436 2114 363 4096 4288 69 6 185 40,1,22512
2 4 294 4096 762 742 1218 294 1056 4248 20665 9 532 206 316 77 85 9508 113 18896,1,14418
984 32 652 130 1726 1 30 121 589 218 211 24 369 772 1389 23 20 2371 1533 2,1,245178
476 3 178 1710 31 83 948 23 474 271 3 92 3 9 7 5196 570 1661 226 21,1,41067
1218 1259 14 657 746 552 353 537 14 2 4 137 353 507 33 598 657 312 567 2464,1,213199
78 513 343 1557 191 294 2189 36 244 89 809 73 2090 35 583 8 752 2812 73 1557,1,168276
952 70 82 360 3225 2910 801 70 78 1582 1039 3530 60 5 1039 146 56 171 3012 10,1,2626
61 808 64 288 30 216 18 648 2 808 64 82 6 644 33 61 288 1808 166 6701,1,162514
39 65 107 630 9 216 1398 65 274 65 73 9 3 2922 574 574 3778 3440 316 7291,1,47861
24837 198 1380 625 625 377 82 128 3820 1069 65 513 239 1380 625 239 294 82 128 625,1,3816
2 4 118 1708 448 119 52 1092 92 6262 2 4 642 224 277 987 1092 127 314 8,1,193783
25 2568 3405 5726 9886 110 25 2568 1734 9886 981 3405 2965 158 169 2825 3090 4335 136 3090,1,20566
202 90 236 94 47 57 127 389 120 11 8412 2 4 997 1276 38 423 1 24840 24841,1,217424
5802 19 81 21 42 11008 2311 772 23 5 240 862 126 103 2311 6 42 1135 55 13,1,6912
72 62 22 21 9 557 9 148 24 50 6 42 151 3 11 1 11 21 8911 11,1,128314
389 122 140 5986 4659 42 21 14 80 169 72 307 13 4659 1684 5986 103 99 1 24846,1,74306
1477 2 14 12 120 33 12 120 14 1624 149 202 95 595 381 446 33 24848 18 24849,1,7239
270 2 4 104 1864 1033 314 8 968 362 3727 437 123 3152 2 4 5 611 884 270,1,118458
1659 243 1629 23 13 1 105 103 65 5 24 13 523 1685 1629 221 483 423 13 922,1,55568
536 375 1415 50 9 537 1518 170 9 375 50 983 725 4397 4706 217 1557 1353 24851 24852,1,1031
32 54 9 712 3 24853 127 314 395 32 54 1745 6 105 71 493 32 10991 6149 8990,1,105386
224 1 11 47 221 1 25 109 5 148 24 158 5 1000 47 23 1 1057 135 9,1,75451
1485 40 3103 248 2 4 59 234 653 78 932 4243 801 2 4 222 14 2 4 629,1,46102
1844 791 677 1724 178 13 2321 95 40 791 1844 36 1283 178 791 1844 438 726 28 1724,1,142552
2 1138 588 40 566 1 660 3633 670 1545 683 1503 2 683 352 33 30 615 9598 136,1,208178
72 4 68 2 2202 331 24856 2 5 1067 6 129 24857 29 129 537 532 369 814 183,1,44796
191 3163 297 9 195 127 80 9 403 365 3 348 7746 830 207 39 3680 830 3061 3680,1,110460
6066 596 257 1 1076 66 186 263 4427 621 2 58 615 66 615 66 664 6 596 463,1,228597
12 3122 155 1123 815 728 47 1983 20 12 69 6 2040 3122 38 68 480 734 344 498,1,117469
277 1051 1090 1650 1767 524 1315 1137 117 1377 1090 2255 807 1507 1116 63 113 276 1051 256,1,72330
857 5262 2 4 5 1237 13316 203 743 1247 1925 658 1813 3067 203 240 247 200 111 145,1,213608
3490 2367 28 316 791 6010 380 1271 1739 150 17 96 1271 537 2454 120 6 127 445 706,1,653
1146 2049 3 508 495 1386 165 63 82 391 223 13 30 1146 2049 2241 1457 5968 495,1,145204
2 95 221 3797 187 1 21 804 1174 801 24864 123 206 187 863 10973 33 3 23 460,1,149630
301 17 56 12201 97 2 4 127 97 301 27 3020 805 990 5176 3339 985 65 718 2695,1,16884
26 23 4692 262 836 1000 1 585 18 2194 53 15 3535 53 15 7 18 262 23 2194,1,148784
95 2624 292 1247 577 48 2245 1 20 72 46 21 914 2624 292 1247 281 577 223 3252,1,151522
2958 857 61 729 491 2 4 61 624 6 82 145 28 87 41 60 4570 2958 863 1109,1,5014
40 69 368 182 927 418 307 7 18 192 6327 368 182 58 140 2642 104 184 1190 182,1,23041
40 358 1 12 147 1567 40 358 12 147 442 1 3714 2 104 14 2358 108 2 138,1,53085
1979 1039 550 2 4 2701 1137 2079 5 4 113 2 4 629 80 606 8216 2105 1734 591,1,37162
1227 66 29 448 2 4 17 18 1227 66 29 448 1180 80 3350 683 213 9 582 2104,1,177369
16 236 1106 389 898 28 898 134 954 86 5099 4772 10978 236 14 28 898 75 50 28,1,27732
6673 40 1080 2622 6 5 123 289 6 10214 433 5 134 37 40 476 6 2060 9895 167,1,1570
273 97 167 219 570 2398 198 305 490 157 29 97 5 83 381 266 1412 5 12 343,1,238350
98 16 378 168 1137 175 89 202 884 95 67 127 445 9696 985 17 18 395 98 164,1,21749
134 183 2 4 1374 603 29 19 1374 34 239 6966 604 9099 111 6314 59 537 9715 1446,1,6297
901 2 75 2215 47 178 517 393 127 314 170 75 2215 47 178 517 393 234 2527 493,1,239646
25 266 3196 1847 2167 3771 7043 489 1066 25 2301 159 25 35 1 25 1791 30 25 3,1,98529
3306 3306 48 393 2464 57 99 230 16 3306 48 393 1326 3252 2088 9784 7688 3263 197 48,1,1523
652 50 132 139 1 1 1765 900 466 1271 48 436 340 13 217 356 715 5503 19 941,1,11664
5661 2956 167 1611 217 1 523 221 4346 4421 619 265 1257 284 1611 1167 20528 345 100 333,1,46957
91 140 522 21 1333 363 127 3821 195 1 2980 544 314 16 91 140 522 21 385 305,1,183891
